City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date,Description
602,Kahului,20.8947,-156.47,78.82,61,40,21.85,US,2022-07-20 05:51:10,scattered clouds
603,Portland,45.5234,-122.6762,78.75,65,0,6.91,US,2022-07-20 05:51:10,clear sky
604,Araouane,18.9048,-3.5265,88.65,41,94,14.88,ML,2022-07-20 05:51:11,overcast clouds
605,Padang,-0.9492,100.3543,87.85,70,100,5.35,ID,2022-07-20 05:51:11,overcast clouds
606,Lebedinyy,58.5167,125.5167,73.44,49,54,1.92,RU,2022-07-20 05:51:11,broken clouds
607,Raahe,64.6833,24.4833,64.49,79,88,10.49,FI,2022-07-20 05:51:12,overcast clouds
608,Elat,29.5581,34.9482,84.04,54,0,10.36,IL,2022-07-20 05:51:12,clear sky
609,Yenagoa,4.9247,6.2642,72.19,87,43,3.56,NG,2022-07-20 05:51:12,scattered clouds
610,Kiunga,-6.1219,141.2906,80.46,90,89,2.24,PG,2022-07-20 05:51:13,overcast clouds
611,Nampula,-15.1165,39.2666,68.4,75,5,3.2,MZ,2022-07-20 05:51:13,clear sky
612,Guerande,47.3291,-2.4283,65.62,86,28,10.47,FR,2022-07-20 05:51:14,scattered clouds
613,Matara,5.9485,80.5353,84.45,73,100,14.76,LK,2022-07-20 05:51:14,overcast clouds
614,Baykit,61.67,96.37,63.05,82,87,5.68,RU,2022-07-20 05:51:14,light rain
615,Nazarovo,56.0064,90.3914,65.8,74,95,10.96,RU,2022-07-20 05:51:15,light rain
616,Langfang,39.5097,116.6947,92.62,32,3,11.43,CN,2022-07-20 05:51:15,clear sky
617,Ola,59.5833,151.2833,77.14,86,70,7.49,RU,2022-07-20 05:51:15,broken clouds
618,Tarasovskiy,48.7292,40.3636,74.86,36,25,4.85,RU,2022-07-20 05:51:16,scattered clouds
619,Rothenbach,47.6167,9.9833,70.95,55,81,1.99,DE,2022-07-20 05:51:16,broken clouds
620,Mahajanga,-15.7167,46.3167,71.62,56,0,8.05,MG,2022-07-20 05:51:17,clear sky
621,Fort-Shevchenko,44.5086,50.263,80.15,54,73,26.84,KZ,2022-07-20 05:51:17,broken clouds
622,Kutum,14.2,24.6667,75.18,62,90,6.04,SD,2022-07-20 05:51:17,overcast clouds
623,Zemio,5.0314,25.1361,68.25,97,98,0.56,CF,2022-07-20 05:51:18,overcast clouds
624,Praia Da Vitoria,38.7333,-27.0667,71.76,94,75,7.18,PT,2022-07-20 05:51:18,broken clouds
625,Ucluelet,48.9329,-125.5528,58.08,88,27,3.15,CA,2022-07-20 05:51:18,scattered clouds
626,Hambantota,6.1241,81.1185,88.14,70,40,4.61,LK,2022-07-20 05:51:19,scattered clouds
627,Kedougou,12.5579,-12.1743,73.11,95,100,4.7,SN,2022-07-20 05:51:19,overcast clouds
628,Isiro,2.7739,27.616,69.19,93,94,1.95,CD,2022-07-20 05:51:19,overcast clouds
629,Sabzevar,36.2126,57.6819,88.88,17,0,16.11,IR,2022-07-20 05:51:20,clear sky
630,Lipari,38.4674,14.954,86.11,68,0,3.44,IT,2022-07-20 05:51:20,clear sky
631,Santa Marta,11.2408,-74.199,80.65,78,75,2.3,CO,2022-07-20 05:51:21,broken clouds
632,Tecpatan,17.1333,-93.3,70.2,91,100,2.17,MX,2022-07-20 05:51:21,overcast clouds
633,Mountain Home,43.133,-115.6912,80.08,18,0,0.0,US,2022-07-20 05:51:21,clear sky
634,San Matias,-16.3667,-58.4,67.17,39,30,0.76,BO,2022-07-20 05:51:22,scattered clouds
635,Lesosibirsk,58.2358,92.4828,67.14,59,100,8.63,RU,2022-07-20 05:51:22,light rain
636,Walvis Bay,-22.9575,14.5053,54.09,87,0,3.44,NA,2022-07-20 05:51:22,clear sky
637,Pemba,-12.974,40.5178,72.3,83,40,5.01,MZ,2022-07-20 05:51:23,scattered clouds
638,Dayong,25.0209,118.2898,94.48,56,65,9.28,CN,2022-07-20 05:51:23,broken clouds
639,Pozo Colorado,-23.4923,-58.7972,61.88,97,47,4.52,PY,2022-07-20 05:51:24,scattered clouds
640,Avera,33.194,-82.5271,73.45,91,51,5.79,US,2022-07-20 05:48:46,broken clouds
641,Guanhaes,-18.775,-42.9325,54.0,96,0,0.34,BR,2022-07-20 05:51:24,clear sky
642,Merauke,-8.4667,140.3333,79.32,80,100,14.25,ID,2022-07-20 05:51:24,overcast clouds
643,Soyo,-6.1349,12.3689,70.39,89,68,5.88,AO,2022-07-20 05:51:25,broken clouds
644,Fort Walton Beach,30.4058,-86.6188,86.02,78,20,11.01,US,2022-07-20 05:51:25,few clouds
645,Tilichiki,60.4667,166.1,57.85,70,100,14.18,RU,2022-07-20 05:51:26,overcast clouds
646,Gohad,26.4261,78.4447,102.09,39,85,10.98,IN,2022-07-20 05:51:26,overcast clouds
647,Biloela,-24.4167,150.5,65.34,69,57,14.47,AU,2022-07-20 05:52:26,broken clouds
648,Marfino,55.7028,37.3822,59.16,87,75,6.71,RU,2022-07-20 05:52:27,thunderstorm with light rain
649,Honiara,-9.4333,159.95,82.76,74,22,3.02,SB,2022-07-20 05:52:27,few clouds
650,Pimentel,-6.8367,-79.9342,61.83,88,73,8.63,PE,2022-07-20 05:52:27,broken clouds
651,Mayo,38.8876,-76.5119,79.21,88,0,1.01,US,2022-07-20 05:52:28,clear sky
652,Japura,-0.3167,102.35,88.14,63,99,3.71,ID,2022-07-20 05:52:28,moderate rain
653,Rocha,-34.4833,-54.3333,40.32,94,3,6.35,UY,2022-07-20 05:52:28,clear sky
654,Wattegama,6.7989,81.4808,95.5,41,99,3.33,LK,2022-07-20 05:52:29,overcast clouds
655,Thinadhoo,0.5333,72.9333,81.32,68,91,1.3,MV,2022-07-20 05:52:29,overcast clouds
656,Nsanje,-16.92,35.262,70.39,72,0,3.91,MW,2022-07-20 05:52:29,clear sky
657,Ostrovnoy,68.0531,39.5131,53.19,87,100,8.93,RU,2022-07-20 05:52:30,overcast clouds
658,Boke,10.9409,-14.2967,73.2,99,100,2.8,GN,2022-07-20 05:52:30,light rain
659,Xiaoweizhai,26.1903,107.5125,83.25,70,100,9.1,CN,2022-07-20 05:52:31,overcast clouds
660,Taybad,34.74,60.7756,91.76,14,0,29.21,IR,2022-07-20 05:52:31,clear sky
661,Jijiga,9.35,42.8,60.04,82,100,11.63,ET,2022-07-20 05:52:31,light rain
662,Fernley,39.608,-119.2518,78.75,22,42,6.76,US,2022-07-20 05:52:32,scattered clouds
663,Bairiki,1.3292,172.9752,82.4,83,75,10.36,KI,2022-07-20 05:52:32,moderate rain
664,Port Blair,11.6667,92.75,82.44,83,75,11.5,IN,2022-07-20 05:52:33,broken clouds
665,Oktyabrskiy,54.4815,53.471,66.29,62,66,10.02,RU,2022-07-20 05:52:33,broken clouds
666,Saint-Joseph,-21.3667,55.6167,73.78,64,21,17.63,RE,2022-07-20 05:52:33,few clouds
667,Mumford,5.2618,-0.759,73.27,80,82,9.82,GH,2022-07-20 05:52:34,broken clouds
668,Wanning,18.8003,110.3967,86.94,70,85,8.12,CN,2022-07-20 05:52:34,overcast clouds
669,Kommunar,59.6206,30.39,61.52,65,33,15.14,RU,2022-07-20 05:52:34,scattered clouds
670,Bosaso,11.2842,49.1816,91.38,38,75,28.77,SO,2022-07-20 05:52:35,broken clouds
671,Sikeston,36.8767,-89.5879,82.44,89,0,5.75,US,2022-07-20 05:52:35,clear sky
672,Chenzhou,25.8,113.0333,96.1,49,67,7.63,CN,2022-07-20 05:52:35,broken clouds
673,Erzin,36.9559,36.2,85.06,53,0,5.14,TR,2022-07-20 05:52:36,clear sky
674,Zhezkazgan,47.8043,67.7144,93.18,16,40,13.42,KZ,2022-07-20 05:52:36,scattered clouds
675,Wanaka,-44.7,169.15,43.11,89,100,1.01,NZ,2022-07-20 05:52:36,overcast clouds
676,Olafsvik,64.8945,-23.7142,50.74,81,66,9.55,IS,2022-07-20 05:52:37,broken clouds
677,Maceio,-9.6658,-35.7353,72.84,88,75,3.44,BR,2022-07-20 05:49:56,broken clouds
678,Pierre,44.3683,-100.351,73.27,69,0,10.36,US,2022-07-20 05:50:40,clear sky
679,Yulara,-25.2406,130.9889,71.28,21,1,11.77,AU,2022-07-20 05:47:38,clear sky
680,Ascension,30.2169,-90.9001,82.62,87,0,0.0,US,2022-07-20 05:52:38,clear sky
681,Puerto Leguizamo,-0.1934,-74.7819,70.5,99,99,2.15,CO,2022-07-20 05:52:38,overcast clouds
682,Montrose,38.4166,-108.2673,67.57,48,55,1.68,US,2022-07-20 05:52:00,broken clouds
683,Rawson,-43.3002,-65.1023,50.52,66,95,16.55,AR,2022-07-20 05:52:39,overcast clouds
684,Emerald,-23.5333,148.1667,69.35,48,92,12.39,AU,2022-07-20 05:52:40,overcast clouds
685,Toora-Khem,52.4675,96.11,66.81,40,55,1.57,RU,2022-07-20 05:52:40,broken clouds
686,Muros,42.7762,-9.0603,64.09,91,94,5.28,ES,2022-07-20 05:47:44,overcast clouds
687,Kamaishi,39.2667,141.8833,74.26,88,86,9.78,JP,2022-07-20 05:52:41,overcast clouds
688,Cockburn Town,21.4612,-71.1419,81.39,78,1,20.22,TC,2022-07-20 05:52:41,clear sky
689,Kloulklubed,7.0419,134.2556,81.1,72,96,1.95,PW,2022-07-20 05:52:41,overcast clouds
690,Saint Anthony,45.0205,-93.218,75.92,60,20,17.27,US,2022-07-20 05:52:42,few clouds
691,Korla,41.7597,86.1469,81.88,28,29,5.59,CN,2022-07-20 05:52:42,scattered clouds
692,Khandyga,62.6667,135.6,81.41,49,97,4.5,RU,2022-07-20 05:52:42,overcast clouds
693,Waki,34.0667,134.15,91.22,43,99,6.33,JP,2022-07-20 05:52:43,overcast clouds
694,Gravdal,68.1214,13.5031,54.81,80,100,14.47,NO,2022-07-20 05:52:43,overcast clouds
695,Chute-Aux-Outardes,49.1168,-68.399,60.78,82,0,8.05,CA,2022-07-20 05:52:44,clear sky
696,Coahuayana,18.7333,-103.6833,78.39,93,72,0.92,MX,2022-07-20 05:52:44,broken clouds
697,Maracacume,-2.0428,-45.9592,70.36,98,74,1.3,BR,2022-07-20 05:53:44,broken clouds
698,Mizque,-17.941,-65.3402,52.59,86,10,2.51,BO,2022-07-20 05:53:45,clear sky
699,Karratha,-20.7377,116.8463,78.87,31,0,15.5,AU,2022-07-20 05:50:36,clear sky
700,Paita,-5.0892,-81.1144,62.2,86,59,9.98,PE,2022-07-20 05:49:01,broken clouds
701,Abha,18.2164,42.5053,73.65,35,75,11.5,SA,2022-07-20 05:53:45,broken clouds
702,Carutapera,-1.195,-46.02,74.3,93,99,2.04,BR,2022-07-20 05:53:46,overcast clouds
703,Khorixas,-20.3667,14.9667,54.21,48,0,3.53,NA,2022-07-20 05:53:46,clear sky
704,Sambava,-14.2667,50.1667,71.2,83,23,14.94,MG,2022-07-20 05:53:47,moderate rain
705,Tawagan,7.845,123.4753,84.81,77,66,5.44,PH,2022-07-20 05:53:47,broken clouds
706,Rizhao,35.4275,119.4553,72.01,93,100,16.26,CN,2022-07-20 05:53:47,moderate rain
707,Maloy,61.9353,5.1136,58.73,89,99,9.64,NO,2022-07-20 05:53:48,light rain
708,Letnyaya Stavka,45.4306,43.4472,65.53,86,100,2.77,RU,2022-07-20 05:53:48,overcast clouds
709,Inongo,-1.95,18.2667,67.33,93,53,5.12,CD,2022-07-20 05:53:48,broken clouds
710,Ballina,-28.8667,153.5667,60.01,73,99,14.65,AU,2022-07-20 05:53:49,overcast clouds
711,Upington,-28.4478,21.2561,48.58,76,0,5.75,ZA,2022-07-20 05:53:49,clear sky
712,Lagunillas,10.1301,-71.2595,78.98,85,70,4.47,VE,2022-07-20 05:53:49,broken clouds
713,Tsiroanomandidy,-18.7667,46.0333,67.12,48,12,12.3,MG,2022-07-20 05:53:50,few clouds
714,Wagar,16.1525,36.2032,86.4,52,71,17.16,SD,2022-07-20 05:53:50,broken clouds
715,Polyarnyy,69.1989,33.4478,54.32,87,100,10.89,RU,2022-07-20 05:51:45,overcast clouds
716,Hay River,60.8156,-115.7999,62.58,72,68,14.97,CA,2022-07-20 05:51:39,broken clouds
717,Zainsk,55.3195,52.0694,65.39,81,64,11.27,RU,2022-07-20 05:53:51,light rain
